t  par1  
1440300 417420 
1440400 417546 
1440500 417094 
1440600 416768 
1440700 417274 
1440800 417454 
1440900 417704 
1441000 417606 
1441100 417340 
1441200 417020 
1441300 416904 
1441400 416830 
1441500 417636 
1441600 417886 
1441700 418546 
1441800 417282 
1441900 417302 
1442000 417604 
1442100 418022 
1442200 417732 
1442300 417584 
1442400 418060 
1442500 417928 
1442600 417328 
1442700 416836 
1442800 416858 
1442900 416382 
1443000 417102 
1443100 417150 
1443200 416642 
1443300 416474 
1443400 416136 
1443500 416146 
1443600 417116 
1443700 418314 
1443800 418742 
1443900 417870 
1444000 418992 
1444100 419708 
1444200 419012 
1444300 419686 
1444400 420454 
1444500 421166 
1444600 421592 
1444700 421078 
1444800 421678 
1444900 422316 
1445000 422390 
1445100 422502 
1445200 422824 
1445300 422864 
1445400 422250 
1445500 423516 
1445600 422322 
1445700 422546 
1445800 422070 
1445900 422260 
1446000 422342 
1446100 421516 
1446200 421470 
1446300 421050 
1446400 421596 
1446500 421266 
1446600 421078 
1446700 421624 
1446800 421632 
1446900 420328 
1447000 422026 
1447100 422482 
1447200 422428 
1447300 422106 
1447400 423554 
1447500 423718 
1447600 423566 
1447700 423392 
1447800 423448 
1447900 423202 
1448000 422476 
1448100 422272 
1448200 422792 
1448300 421956 
1448400 422602 
1448500 421898 
1448600 420104 
1448700 420152 
1448800 420312 
1448900 419458 
1449000 419416 
1449100 419650 
1449200 420140 
1449300 420026 
1449400 421312 
1449500 422020 
1449600 422254 
1449700 421844 
1449800 422188 
1449900 421592 
1450000 422520 
1450100 422856 
1450200 423156 
1450300 423756 
1450400 423856 
1450500 424168 
1450600 424060 
1450700 424808 
1450800 425150 
1450900 425280 
1451000 425108 
1451100 424810 
1451200 424446 
1451300 424490 
1451400 424240 
1451500 424422 
1451600 424814 
1451700 425454 
1451800 425396 
1451900 425218 
1452000 424934 
1452100 425294 
1452200 425846 
1452300 425938 
1452400 426334 
1452500 426900 
1452600 427868 
1452700 428590 
1452800 429014 
1452900 429422 
1453000 429960 
1453100 430058 
1453200 429850 
1453300 430760 
1453400 431476 
1453500 431594 
1453600 432300 
1453700 432360 
1453800 432376 
1453900 432054 
1454000 431788 
1454100 432180 
1454200 432320 
1454300 432434 
1454400 431472 
1454500 431808 
1454600 431492 
1454700 431076 
1454800 431592 
1454900 430616 
1455000 430622 
1455100 430686 
1455200 429510 
1455300 429460 
1455400 428256 
1455500 427876 
1455600 427022 
1455700 427136 
1455800 427578 
1455900 427986 
1456000 428020 
1456100 427938 
1456200 427558 
1456300 427510 
1456400 426580 
1456500 426562 
1456600 426894 
1456700 426304 
1456800 426158 
1456900 425692 
1457000 425444 
1457100 425524 
1457200 425720 
1457300 426358 
1457400 425082 
1457500 424782 
1457600 424750 
1457700 424574 
1457800 423084 
1457900 423734 
1458000 423912 
1458100 424448 
1458200 424504 
1458300 424888 
1458400 424394 
1458500 423334 
1458600 423814 
1458700 423824 
1458800 424604 
1458900 424598 
1459000 423238 
1459100 423152 
1459200 422724 
1459300 423292 
1459400 424746 
1459500 425000 
1459600 425178 
1459700 424308 
1459800 424128 
1459900 424120 
1460000 424102 
1460100 423442 
1460200 423176 
1460300 423878 
1460400 422828 
1460500 421982 
1460600 422212 
1460700 421842 
1460800 422248 
1460900 421584 
1461000 422058 
1461100 422236 
1461200 422610 
1461300 422066 
1461400 421836 
1461500 422588 
1461600 422134 
1461700 422422 
1461800 422260 
1461900 422564 
1462000 422772 
1462100 422740 
1462200 423480 
1462300 422834 
1462400 423588 
1462500 422802 
1462600 423078 
1462700 423818 
1462800 424318 
1462900 424892 
1463000 424790 
1463100 425350 
1463200 425422 
1463300 424766 
1463400 425384 
1463500 425798 
1463600 425148 
1463700 425004 
1463800 424710 
1463900 425710 
1464000 424574 
1464100 424640 
1464200 423742 
1464300 424090 
1464400 424168 
1464500 424308 
1464600 423884 
1464700 424124 
1464800 424430 
1464900 424846 
1465000 424006 
1465100 423178 
1465200 423520 
1465300 423720 
1465400 423964 
1465500 424150 
1465600 424078 
1465700 424220 
1465800 425340 
1465900 424936 
1466000 425548 
1466100 425480 
1466200 425750 
1466300 427080 
1466400 427240 
1466500 427172 
1466600 426266 
1466700 426562 
1466800 426272 
1466900 426350 
1467000 427222 
1467100 427338 
1467200 427084 
1467300 428970 
1467400 428622 
1467500 428856 
1467600 429320 
1467700 428704 
1467800 429206 
1467900 429386 
1468000 429234 
1468100 428886 
1468200 428880 
1468300 429554 
1468400 429628 
1468500 430010 
1468600 429338 
1468700 429022 
1468800 429016 
1468900 428924 
1469000 429940 
1469100 430748 
1469200 429342 
1469300 429142 
1469400 428630 
1469500 427702 
1469600 427584 
1469700 427062 
1469800 426640 
1469900 426694 
1470000 426798 
1470100 426064 
1470200 425422 
1470300 426224 
1470400 425608 
1470500 426022 
1470600 426264 
1470700 426248 
1470800 426004 
1470900 425692 
1471000 425142 
1471100 425298 
1471200 425798 
1471300 425920 
1471400 426538 
1471500 426940 
1471600 425782 
1471700 426022 
1471800 427062 
1471900 426776 
1472000 425432 
1472100 425674 
1472200 426332 
1472300 426376 
1472400 427230 
1472500 426760 
1472600 427192 
1472700 426794 
1472800 427784 
1472900 427890 
1473000 427216 
1473100 427616 
1473200 428942 
1473300 428528 
1473400 428582 
1473500 428168 
1473600 428848 
1473700 428454 
1473800 428834 
1473900 429044 
1474000 428096 
1474100 428420 
1474200 428062 
1474300 429056 
1474400 430488 
1474500 429954 
1474600 430480 
1474700 430314 
1474800 430186 
1474900 429908 
1475000 429686 
1475100 429824 
1475200 429416 
1475300 428858 
1475400 428260 
1475500 428502 
1475600 428698 
1475700 428562 
1475800 428430 
1475900 429904 
1476000 430204 
1476100 430260 
1476200 430714 
1476300 431340 
1476400 431524 
1476500 432274 
1476600 432562 
1476700 432434 
1476800 432722 
1476900 433486 
1477000 432948 
1477100 433134 
1477200 433328 
1477300 432814 
1477400 433204 
1477500 433062 
1477600 434134 
1477700 433940 
1477800 433434 
1477900 432828 
1478000 432072 
1478100 432532 
1478200 432472 
1478300 432158 
1478400 432384 
1478500 432558 
1478600 432468 
1478700 432882 
1478800 432980 
1478900 433842 
1479000 432922 
1479100 433106 
1479200 433300 
1479300 434124 
1479400 433584 
1479500 433862 
1479600 433560 
1479700 434314 
1479800 434392 
1479900 434644 
1480000 434796 
1480100 435952 
1480200 436688 
1480300 437322 
1480400 437394 
1480500 436272 
1480600 435664 
1480700 436288 
1480800 436874 
1480900 436676 
1481000 437452 
1481100 436762 
1481200 436806 
1481300 437276 
1481400 438656 
1481500 439006 
1481600 438848 
1481700 438620 
1481800 439054 
1481900 439152 
1482000 438504 
1482100 438724 
1482200 439150 
1482300 439450 
1482400 439004 
1482500 438992 
1482600 439340 
1482700 439326 
1482800 439910 
1482900 440392 
1483000 440420 
1483100 439964 
1483200 439382 
1483300 439654 
1483400 440764 
1483500 439520 
1483600 439312 
1483700 439458 
1483800 439484 
1483900 440126 
1484000 439930 
1484100 440250 
1484200 440658 
1484300 440890 
1484400 442188 
1484500 443530 
1484600 443510 
1484700 443248 
1484800 443204 
1484900 442946 
1485000 442452 
1485100 442422 
1485200 443438 
1485300 444246 
1485400 444920 
1485500 444750 
1485600 444090 
1485700 443424 
1485800 442758 
1485900 443184 
1486000 443248 
1486100 444372 
1486200 443850 
1486300 444870 
1486400 444512 
1486500 443918 
1486600 443992 
1486700 444278 
1486800 444772 
1486900 444250 
1487000 444918 
1487100 444926 
1487200 444898 
1487300 445310 
1487400 444140 
1487500 444346 
1487600 444070 
1487700 444496 
1487800 444080 
1487900 444642 
1488000 445038 
1488100 446252 
1488200 446666 
1488300 448076 
1488400 447574 
1488500 447606 
1488600 446490 
1488700 446356 
1488800 446574 
1488900 446450 
1489000 447234 
1489100 447224 
1489200 447370 
1489300 446848 
1489400 447088 
1489500 446958 
1489600 446226 
1489700 445140 
1489800 445996 
1489900 446804 
1490000 446834 
1490100 446698 
1490200 447584 
1490300 446816 
1490400 446792 
1490500 446494 
1490600 446730 
1490700 447444 
1490800 447892 
1490900 447278 
1491000 448516 
1491100 448502 
1491200 448224 
1491300 448188 
1491400 448034 
1491500 447618 
1491600 447712 
1491700 448636 
1491800 448146 
1491900 447828 
1492000 448032 
1492100 448406 
1492200 448286 
1492300 448872 
1492400 448992 
1492500 448766 
1492600 449254 
1492700 449378 
1492800 449260 
1492900 448862 
1493000 449528 
1493100 449662 
1493200 449448 
1493300 449884 
1493400 450326 
1493500 450912 
1493600 450500 
1493700 449988 
1493800 450742 
1493900 450854 
1494000 451560 
1494100 451536 
1494200 451730 
1494300 451166 
1494400 451362 
1494500 452016 
1494600 451248 
1494700 451252 
1494800 451920 
1494900 452102 
1495000 451822 
1495100 452740 
1495200 452820 
1495300 453220 
1495400 453140 
1495500 453370 
1495600 453666 
1495700 453224 
1495800 452570 
1495900 452808 
1496000 453068 
1496100 453894 
1496200 453302 
1496300 452734 
1496400 453174 
1496500 453220 
1496600 453656 
1496700 454030 
1496800 455014 
1496900 454702 
1497000 454272 
1497100 455404 
1497200 456088 
1497300 456512 
1497400 456224 
1497500 456830 
1497600 457050 
1497700 456986 
1497800 457300 
1497900 457154 
1498000 457848 
1498100 458536 
1498200 458566 
1498300 458046 
1498400 458212 
1498500 458650 
1498600 459250 
1498700 459540 
1498800 460394 
1498900 461122 
1499000 461658 
1499100 461880 
1499200 461460 
1499300 462274 
1499400 462562 
1499500 463010 
1499600 463130 
1499700 462196 
1499800 462646 
1499900 462814 
1500000 462540 
1500100 461910 
1500200 462224 
1500300 462220 
1500400 462818 
1500500 462144 
1500600 462636 
1500700 463710 
1500800 463688 
1500900 463620 
1501000 463316 
1501100 463578 
1501200 463046 
1501300 462658 
1501400 462092 
1501500 462298 
1501600 462906 
1501700 462954 
1501800 462834 
1501900 462786 
1502000 462910 
1502100 462900 
1502200 463452 
1502300 463120 
1502400 462324 
1502500 462194 
1502600 462638 
1502700 462054 
1502800 462660 
1502900 463666 
1503000 463504 
1503100 462870 
1503200 463834 
1503300 464004 
1503400 464128 
1503500 464480 
1503600 463892 
1503700 463104 
1503800 463266 
1503900 463938 
1504000 465078 
1504100 465162 
1504200 464932 
1504300 465220 
1504400 464398 
1504500 464314 
1504600 463650 
1504700 463524 
1504800 463988 
1504900 464836 
1505000 464348 
1505100 464490 
1505200 464438 
1505300 465060 
1505400 464196 
1505500 464484 
1505600 465790 
1505700 466064 
1505800 466732 
1505900 466176 
1506000 466358 
1506100 466480 
1506200 465882 
1506300 465196 
1506400 466676 
1506500 466958 
1506600 466692 
1506700 466864 
1506800 467296 
1506900 467072 
1507000 466538 
1507100 466854 
1507200 466212 
1507300 465522 
1507400 465796 
1507500 465724 
1507600 466390 
1507700 465996 
1507800 466186 
1507900 467180 
1508000 466652 
1508100 466074 
1508200 466754 
1508300 467186 
1508400 466804 
1508500 467540 
1508600 467954 
1508700 467680 
1508800 467406 
1508900 467902 
1509000 467670 
1509100 466886 
1509200 467036 
1509300 467672 
1509400 468114 
1509500 468092 
1509600 468274 
1509700 467916 
1509800 468226 
1509900 469514 
1510000 468878 
1510100 468904 
1510200 468718 
1510300 468920 
1510400 469354 
1510500 468872 
1510600 468232 
1510700 469152 
1510800 469464 
1510900 469738 
1511000 470028 
1511100 470080 
1511200 468902 
1511300 469790 
1511400 469814 
1511500 469554 
1511600 468970 
1511700 468668 
1511800 469220 
1511900 470324 
1512000 469574 
1512100 469384 
1512200 469924 
1512300 469734 
1512400 469350 
1512500 470456 
1512600 469624 
1512700 469396 
1512800 469042 
1512900 468658 
1513000 467976 
1513100 466960 
1513200 466268 
1513300 465962 
1513400 466958 
1513500 466774 
1513600 467188 
1513700 466662 
1513800 466050 
1513900 466420 
1514000 468062 
1514100 467762 
1514200 468352 
1514300 469252 
1514400 468520 
1514500 468634 
1514600 468418 
1514700 468470 
1514800 467136 
1514900 468038 
1515000 467618 
1515100 467766 
1515200 468048 
1515300 466874 
1515400 466728 
1515500 467090 
1515600 466478 
1515700 467426 
1515800 466910 
1515900 466528 
1516000 467262 
1516100 467610 
1516200 467882 
1516300 467292 
1516400 467232 
1516500 467768 
1516600 468244 
1516700 467944 
1516800 468662 
1516900 468868 
1517000 468854 
1517100 470050 
1517200 469300 
1517300 467986 
1517400 468158 
1517500 468176 
1517600 467322 
1517700 467442 
1517800 467338 
1517900 467146 
1518000 466892 
1518100 468278 
1518200 467992 
1518300 467294 
1518400 467126 
1518500 467740 
1518600 468280 
1518700 469050 
1518800 468250 
1518900 467442 
1519000 467432 
1519100 467822 
1519200 468632 
1519300 467848 
1519400 468286 
1519500 468580 
1519600 468226 
1519700 467456 
1519800 466496 
1519900 466540 
1520000 466446 
1520100 465858 
1520200 466336 
1520300 465598 
1520400 465922 
1520500 466044 
1520600 466336 
1520700 465876 
1520800 465474 
1520900 464912 
1521000 465488 
1521100 466014 
1521200 465288 
1521300 465010 
1521400 465216 
1521500 464910 
1521600 466192 
1521700 465874 
1521800 465100 
1521900 465274 
1522000 466192 
1522100 465860 
1522200 466040 
1522300 466370 
1522400 466342 
1522500 466448 
1522600 465940 
1522700 465356 
1522800 465828 
1522900 465358 
1523000 465974 
1523100 465444 
1523200 465132 
1523300 465234 
1523400 466512 
1523500 465922 
1523600 467024 
1523700 467372 
1523800 466622 
1523900 467502 
1524000 467044 
1524100 467504 
1524200 467286 
1524300 467606 
1524400 468572 
1524500 468592 
1524600 468542 
1524700 469122 
1524800 468204 
1524900 467644 
1525000 467442 
1525100 467782 
1525200 467752 
1525300 467522 
1525400 468418 
1525500 468302 
1525600 468260 
1525700 467256 
1525800 467692 
1525900 467642 
1526000 468566 
1526100 468110 
1526200 468200 
1526300 467942 
1526400 468766 
1526500 469064 
1526600 469592 
1526700 469324 
1526800 469822 
1526900 469048 
1527000 468782 
1527100 468510 
1527200 468830 
1527300 469236 
1527400 468848 
1527500 468370 
1527600 468570 
1527700 468624 
1527800 468984 
1527900 469184 
1528000 468570 
1528100 469144 
1528200 470064 
1528300 470008 
1528400 469708 
1528500 469446 
1528600 469710 
1528700 469738 
1528800 469238 
1528900 468956 
1529000 468374 
1529100 467444 
1529200 468042 
1529300 467922 
1529400 468250 
1529500 467648 
1529600 467806 
1529700 467400 
1529800 467760 
1529900 466314 
1530000 467042 
1530100 467746 
1530200 468004 
1530300 468160 
1530400 467970 
1530500 467054 
1530600 466596 
1530700 467330 
1530800 467306 
1530900 466898 
1531000 466694 
1531100 466366 
1531200 465500 
1531300 465620 
1531400 466740 
1531500 466476 
1531600 465280 
1531700 465776 
1531800 465274 
1531900 465636 
1532000 465854 
1532100 466590 
1532200 466258 
1532300 466036 
1532400 465636 
1532500 465946 
1532600 466088 
1532700 466872 
1532800 466038 
1532900 465800 
1533000 466370 
1533100 466620 
1533200 466660 
1533300 466216 
1533400 465062 
1533500 464770 
1533600 465198 
1533700 465176 
1533800 465142 
1533900 465492 
1534000 465902 
1534100 466752 
1534200 465750 
1534300 465876 
1534400 465656 
1534500 466266 
1534600 466660 
1534700 466956 
1534800 467234 
1534900 467074 
1535000 466160 
1535100 466128 
1535200 466818 
1535300 466410 
1535400 466138 
1535500 465144 
1535600 463814 
1535700 463162 
1535800 463600 
1535900 463690 
1536000 463814 
1536100 462914 
1536200 461910 
1536300 461766 
1536400 462062 
1536500 461922 
1536600 462716 
1536700 462946 
1536800 464060 
1536900 463462 
1537000 462276 
1537100 462862 
1537200 462886 
1537300 462252 
1537400 461322 
1537500 460866 
1537600 461074 
1537700 461206 
1537800 461324 
1537900 461148 
1538000 461684 
1538100 462186 
1538200 461912 
1538300 461690 
1538400 461452 
1538500 461198 
1538600 461426 
1538700 461702 
1538800 461420 
1538900 461464 
1539000 461372 
1539100 462372 
1539200 462744 
1539300 461984 
1539400 461650 
1539500 461598 
1539600 460534 
1539700 461038 
1539800 461194 
1539900 461422 
1540000 462030 
1540100 462152 
1540200 462172 
1540300 461634 
1540400 461298 
1540500 461684 
1540600 462216 
1540700 461552 
1540800 460884 
1540900 461946 
1541000 462324 
1541100 461982 
1541200 461356 
1541300 460832 
1541400 461322 
1541500 460952 
1541600 460464 
1541700 460612 
1541800 460338 
1541900 460192 
1542000 460434 
1542100 461010 
1542200 461486 
1542300 462186 
1542400 462898 
1542500 462658 
1542600 462538 
1542700 462050 
1542800 463048 
1542900 463132 
1543000 463180 
1543100 463122 
1543200 462992 
1543300 463186 
1543400 463508 
1543500 463238 
1543600 463916 
1543700 463620 
1543800 462594 
1543900 462204 
1544000 463858 
1544100 463506 
1544200 463622 
1544300 464360 
1544400 465386 
1544500 465600 
1544600 464758 
1544700 465256 
1544800 465392 
1544900 464982 
1545000 465404 
1545100 466282 
1545200 466700 
1545300 466230 
1545400 465974 
1545500 466038 
1545600 465434 
1545700 465316 
1545800 465366 
1545900 464804 
1546000 464018 
1546100 464110 
1546200 464076 
1546300 464286 
1546400 464184 
1546500 464212 
1546600 464030 
